cause,sex,age,year,deaths
090-102  XX.External causes of mortality,Females,15,1980,230.77864077669904
090-102  XX.External causes of mortality,Females,20,2021,87.93048128342247
090-102  XX.External causes of mortality,Females,20,2020,53.054054054054056
090-102  XX.External causes of mortality,Females,20,2019,61.75776397515528
090-102  XX.External causes of mortality,Females,20,2018,81.44505494505495
090-102  XX.External causes of mortality,Females,20,2017,73.78918918918919
090-102  XX.External causes of mortality,Females,20,2016,74
090-102  XX.External causes of mortality,Females,20,2015,80.46511627906976
090-102  XX.External causes of mortality,Females,20,2014,59
090-102  XX.External causes of mortality,Females,20,2013,73.42690058479532
090-102  XX.External causes of mortality,Females,20,2012,63.33157894736842
090-102  XX.External causes of mortality,Females,20,2011,64
090-102  XX.External causes of mortality,Females,20,2010,74.34562211981567
090-102  XX.External causes of mortality,Females,20,2009,115.40925266903915
090-102  XX.External causes of mortality,Females,20,2008,100.77220077220078
090-102  XX.External causes of mortality,Females,20,2007,129.39636363636365
090-102  XX.External causes of mortality,Females,20,2006,144
090-102  XX.External causes of mortality,Females,20,2005,164.9404761904762
090-102  XX.External causes of mortality,Females,20,2004,182.4945652173913
090-102  XX.External causes of mortality,Females,20,2003,220.0735294117647
090-102  XX.External causes of mortality,Females,20,2002,212.5
090-102  XX.External causes of mortality,Females,20,2001,203.50372208436724
090-102  XX.External causes of mortality,Females,20,2000,261.2570806100218
090-102  XX.External causes of mortality,Females,20,1999,227.49134199134198
090-102  XX.External causes of mortality,Females,20,1998,257.12775330396477
090-102  XX.External causes of mortality,Females,20,1997,220.48979591836735
090-102  XX.External causes of mortality,Females,20,1996,267.0229007633588
090-102  XX.External causes of mortality,Females,20,1995,277.50545454545454
090-102  XX.External causes of mortality,Females,20,1994,248.83846153846153
090-102  XX.External causes of mortality,Females,20,1993,286.4108658743633
090-102  XX.External causes of mortality,Females,20,1992,352.06489675516224
090-102  XX.External causes of mortality,Females,20,1991,389.1741573033708
090-102  XX.External causes of mortality,Females,20,1990,351.982905982906
090-102  XX.External causes of mortality,Females,20,1989,363.041726618705
090-102  XX.External causes of mortality,Females,20,1988,360.0382978723404
090-102  XX.External causes of mortality,Females,20,1987,357.4650205761317
090-102  XX.External causes of mortality,Females,20,1986,265.2611464968153
090-102  XX.External causes of mortality,Females,20,1985,270.3724489795918
090-102  XX.External causes of mortality,Females,20,1984,259.2543859649123
090-102  XX.External causes of mortality,Females,20,1983,236.98360655737704
090-102  XX.External causes of mortality,Females,20,1982,241.49357798165138
090-102  XX.External causes of mortality,Females,20,1981,228.64864864864865
090-102  XX.External causes of mortality,Females,20,1980,223.85951940850276
090-102  XX.External causes of mortality,Females,25,2021,63.91304347826087
090-102  XX.External causes of mortality,Females,25,2020,91.37603305785125
090-102  XX.External causes of mortality,Females,25,2019,89.77391304347826
090-102  XX.External causes of mortality,Females,25,2018,75.66079295154185
090-102  XX.External causes of mortality,Females,25,2017,90.36290322580645
090-102  XX.External causes of mortality,Females,25,2016,71.31555555555556
090-102  XX.External causes of mortality,Females,25,2015,72
090-102  XX.External causes of mortality,Females,25,2014,72.62337662337663
090-102  XX.External causes of mortality,Females,25,2013,78.30830039525692
090-102  XX.External causes of mortality,Females,25,2012,94
090-102  XX.External causes of mortality,Females,25,2011,93.91176470588235
090-102  XX.External causes of mortality,Females,25,2010,87.38263665594856
090-102  XX.External causes of mortality,Females,25,2009,120.55352480417754
090-102  XX.External causes of mortality,Females,25,2008,149.14824797843667
090-102  XX.External causes of mortality,Females,25,2007,169.2923076923077
090-102  XX.External causes of mortality,Females,25,2006,169.56279069767442
090-102  XX.External causes of mortality,Females,25,2005,179.64814814814815
090-102  XX.External causes of mortality,Females,25,2004,212.52
090-102  XX.External causes of mortality,Females,25,2003,216.44106463878327
090-102  XX.External causes of mortality,Females,25,2002,225.54372623574145
090-102  XX.External causes of mortality,Females,25,2001,222.95575221238937
090-102  XX.External causes of mortality,Females,25,2000,224.68620037807185
090-102  XX.External causes of mortality,Females,25,1999,199.25142857142856
090-102  XX.External causes of mortality,Females,25,1998,262.13464696223315
090-102  XX.External causes of mortality,Females,25,1997,234.4770206022187
090-102  XX.External causes of mortality,Females,25,1996,250.76179245283018
090-102  XX.External causes of mortality,Females,25,1995,256.23486682808715
090-102  XX.External causes of mortality,Females,25,1994,221.2401352874859
090-102  XX.External causes of mortality,Females,25,1993,241.3873473917869
090-102  XX.External causes of mortality,Females,25,1992,290.5984513274336
090-102  XX.External causes of mortality,Females,25,1991,298.71875
090-102  XX.External causes of mortality,Females,25,1990,299.77592371871276
090-102  XX.External causes of mortality,Females,25,1989,309.86893203883494
090-102  XX.External causes of mortality,Females,25,1988,281.4596977329975
090-102  XX.External causes of mortality,Females,25,1987,241.24477611940299
090-102  XX.External causes of mortality,Females,25,1986,226.39318885448915
090-102  XX.External causes of mortality,Females,25,1985,191.08
090-102  XX.External causes of mortality,Females,25,1984,193.11829944547134
090-102  XX.External causes of mortality,Females,25,1983,190.56842105263158
090-102  XX.External causes of mortality,Females,25,1982,176.57794676806083
090-102  XX.External causes of mortality,Females,25,1981,170.43920145190563
090-102  XX.External causes of mortality,Females,25,1980,140.7027027027027
090-102  XX.External causes of mortality,Females,30,2021,101.38888888888889
090-102  XX.External causes of mortality,Females,30,2020,74.79569892473118
090-102  XX.External causes of mortality,Females,30,2019,83.24198250728863
090-102  XX.External causes of mortality,Females,30,2018,88.71544715447155
090-102  XX.External causes of mortality,Females,30,2017,92.62017804154303
090-102  XX.External causes of mortality,Females,30,2016,89.97802197802197
090-102  XX.External causes of mortality,Females,30,2015,85.94444444444444
090-102  XX.External causes of mortality,Females,30,2014,104.97423887587821
090-102  XX.External causes of mortality,Females,30,2013,113.33971291866028
090-102  XX.External causes of mortality,Females,30,2012,109.05263157894737
090-102  XX.External causes of mortality,Females,30,2011,107.16483516483517
090-102  XX.External causes of mortality,Females,30,2010,130.6025878003697
090-102  XX.External causes of mortality,Females,30,2009,149.03460207612457
090-102  XX.External causes of mortality,Females,30,2008,149.24161073825502
090-102  XX.External causes of mortality,Females,30,2007,169.84326018808778
090-102  XX.External causes of mortality,Females,30,2006,189.7597503900156
090-102  XX.External causes of mortality,Females,30,2005,186.11494252873564
090-102  XX.External causes of mortality,Females,30,2004,232.62108262108262
090-102  XX.External causes of mortality,Females,30,2003,204.4116828929068
090-102  XX.External causes of mortality,Females,30,2002,197.0566037735849
090-102  XX.External causes of mortality,Females,30,2001,222.76729559748426
090-102  XX.External causes of mortality,Females,30,2000,233.38144329896906
090-102  XX.External causes of mortality,Females,30,1999,216.3030303030303
090-102  XX.External causes of mortality,Females,30,1998,200.24064837905237
090-102  XX.External causes of mortality,Females,30,1997,212.86885245901638
090-102  XX.External causes of mortality,Females,30,1996,230.56511056511056
090-102  XX.External causes of mortality,Females,30,1995,212.11345646437994
090-102  XX.External causes of mortality,Females,30,1994,223.6
090-102  XX.External causes of mortality,Females,30,1993,209.04627766599597
090-102  XX.External causes of mortality,Females,30,1992,212.7302275189599
090-102  XX.External causes of mortality,Females,30,1991,229.25137211855105
090-102  XX.External causes of mortality,Females,30,1990,216.44851258581235
090-102  XX.External causes of mortality,Females,30,1989,203.25778331257783
090-102  XX.External causes of mortality,Females,30,1988,216.6796875
090-102  XX.External causes of mortality,Females,30,1987,186.7612551159618
090-102  XX.External causes of mortality,Females,30,1986,160.28985507246378
090-102  XX.External causes of mortality,Females,30,1985,154.57731958762886
090-102  XX.External causes of mortality,Females,30,1984,156.1654135338346
090-102  XX.External causes of mortality,Females,30,1983,169.4379457917261
090-102  XX.External causes of mortality,Females,30,1982,122.26415094339623
090-102  XX.External causes of mortality,Females,30,1981,142.96011396011397
090-102  XX.External causes of mortality,Females,30,1980,160.1215323645971
090-102  XX.External causes of mortality,Females,35,2021,133
090-102  XX.External causes of mortality,Females,35,2020,134.17525773195877
090-102  XX.External causes of mortality,Females,35,2019,123.78219395866455
090-102  XX.External causes of mortality,Females,35,2018,124.0805270863836
090-102  XX.External causes of mortality,Females,35,2017,126.68852459016394
090-102  XX.External causes of mortality,Females,35,2016,138.65725806451613
090-102  XX.External causes of mortality,Females,35,2015,132.24592391304347
090-102  XX.External causes of mortality,Females,35,2014,150.56020942408378
090-102  XX.External causes of mortality,Females,35,2013,165.02828054298644
090-102  XX.External causes of mortality,Females,35,2012,163.55885714285714
090-102  XX.External causes of mortality,Females,35,2011,147.8121546961326
090-102  XX.External causes of mortality,Females,35,2010,144.96752519596865
090-102  XX.External causes of mortality,Females,35,2009,171.08395324123273
090-102  XX.External causes of mortality,Females,35,2008,183.96660117878193
090-102  XX.External causes of mortality,Females,35,2007,200.77594568380212
090-102  XX.External causes of mortality,Females,35,2006,187.50907441016335
090-102  XX.External causes of mortality,Females,35,2005,175.95454545454547
090-102  XX.External causes of mortality,Females,35,2004,210.58633776091082
090-102  XX.External causes of mortality,Females,35,2003,201.71526586620925
090-102  XX.External causes of mortality,Females,35,2002,185.97711267605635
090-102  XX.External causes of mortality,Females,35,2001,206.90034965034965
090-102  XX.External causes of mortality,Females,35,2000,195.34977578475338
090-102  XX.External causes of mortality,Females,35,1999,182.008356545961
090-102  XX.External causes of mortality,Females,35,1998,186.5214953271028
090-102  XX.External causes of mortality,Females,35,1997,196.3408695652174
090-102  XX.External causes of mortality,Females,35,1996,179.2912937347437
090-102  XX.External causes of mortality,Females,35,1995,187.43555900621118
090-102  XX.External causes of mortality,Females,35,1994,181.65758401453223
090-102  XX.External causes of mortality,Females,35,1993,172.82931533269044
090-102  XX.External causes of mortality,Females,35,1992,189.95647773279353
090-102  XX.External causes of mortality,Females,35,1991,181.5307917888563
