cause,sex,age,year,deaths,pop,mxc
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2004,25.026939655172413,1239240.448325,2.0195386366705254e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2003,16.012823938017632,1207906.471589,1.3256675342547652e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2002,9.005061867266592,1164932.945485,7.730111764945825e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2001,12.024383164005805,1116872.875,1.0766116209963292e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,2000,12.014125956444968,1088096.0625,1.1041420303315331e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1999,16.009403467528653,1044556.234375,1.532651181495051e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1998,7.011051468266499,982435.59375,7.136398063006865e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1997,11.006756756756756,959944.5625,1.1466033755211522e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1996,11.012676462114664,986471.75,1.1163701811141235e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1995,7.0077562326869804,1007017.578125,6.9589214576918885e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1994,15.007749935417204,1037515.125,1.4465090265953669e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1993,7.006819288845592,1100235.1875,6.368474093949655e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1992,14.022384650525352,1144472.1875,1.2252272098595975e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1991,9.008098987626546,1156611.046875,7.788356346729663e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1990,8.0051074696744,1159836.090566,6.901929966473028e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1989,5.002101723413199,1167023.599715,4.286204430342941e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1988,10.014149989892864,1163249.792527,8.608770063168035e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1987,5.002021018593371,1148831.099045,4.354009064301489e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1986,6.00363196125908,1134964.938364,5.289706984176128e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1985,8.004847505554434,1120624.379544,7.1432030675717895e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1984,6.0011997600479905,1104122.191803,5.4352677671012144e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1983,8.001574183392366,1088096.690091,7.353734512989996e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1982,3.001816713766653,1075759.778494,2.7904154568495014e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,55,1981,3.001192605843769,1062037.891433,2.8258809125861613e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2021,41.0581890434289,1570874.719979,2.6137150545001945e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2020,46.05832628909552,1527039.871061,3.0161836086895235e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2019,39.037410071942446,1473749.835835,2.648849154905897e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2018,31.06172224987556,1420347.9922750003,2.186909293976849e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2017,22.034179181771105,1375834.829978,1.601513401294212e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2016,23.03336960464273,1337417.9011120002,1.7222268062579067e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2015,34.069763103898524,1303766.1124030002,2.613180598865527e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2014,28.037312012183513,1284241.605342,2.1831804775330444e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2013,15.01431570910479,1283239.564452,1.1700321689751334e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2012,19.025160802118805,1278473.885046,1.4881149333319604e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2011,26.040617066979102,1263906.507005,2.0603277950270167e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2010,19.030345378319023,1260361.248115,1.509911972204863e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2009,16.028135990621337,1253710.021168,1.2784563990075604e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2008,9.007056056448452,1227361.763369,7.338550316024898e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2007,16.024677077308656,1187171.076123,1.3498203754795976e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2006,9.012992369560736,1137812.980683,7.921330238428523e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2005,14.01715335919951,1102948.302635,1.2708803600052523e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2004,15.009603072983356,1053492.582944,1.4247469147849915e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2003,15.0327868852459,985637.79412,1.5251836906951723e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2002,10.019741171309498,957209.89222,1.046765317904447e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2001,10.008462026655383,977440.015625,1.0239464178531425e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,2000,18.01801080648389,996222.4375,1.8086333060013907e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1999,13.012135922330096,1025771.3125,1.2685221124596518e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1998,8.008543965824137,1086718.375,7.369475063697286e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1997,10.014883413262774,1129017.890625,8.87043818917586e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1996,11.01428339555267,1140434.75,9.65796894171514e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1995,12.01329745132183,1140826.96875,1.053034139303768e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1994,10.015491866769946,1144044.625,8.754459090063856e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1993,9.006682506682507,1137297.90625,7.91936963673849e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1992,12.007244189556294,1120840.6875,1.0712712630318654e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1991,9.003891050583658,1105837.875,8.142143847789313e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1990,8.01146953405018,1092030.015244,7.336308912956135e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1989,4.0034290612944705,1076142.297953,3.720166997347518e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1988,11.013861663399608,1061130.4791660002,1.0379366043708402e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1987,5.006974473427256,1049881.021669,4.769087515714542e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1986,7.004915730337078,1036286.206208,6.7596342481191676e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1985,7.005776371888324,1015052.182495,6.901887895721887e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1984,3.002832861189802,985046.678327,3.0484168184697633e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1983,7.001982721994052,949624.996575,7.373418715016992e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1982,5.0036163749457545,914132.802651,5.4736208573143705e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,60,1981,7.003825659243066,880776.004724,7.951880638980152e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,65,2021,27.05205852330725,1319449.737817,2.050253052311358e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,65,2020,17.038653933606184,1287080.2032090002,1.323822236650422e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,65,2019,32.058761804826865,1264758.861598,2.5347726573207164e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,65,2018,19.049331429313256,1257745.034314,1.5145622450978828e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,65,2017,28.07288819471561,1249688.348677,2.2463911281909096e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,65,2016,29.069433359936152,1236039.850706,2.351820076297079e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,65,2015,22.044082286935613,1233548.856601,1.787045739532141e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,65,2014,20.06523511823865,1228600.736066,1.6331778525941525e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,65,2013,16.041428182065957,1205322.832407,1.3308822956611234e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,65,2012,16.04030790762771,1170250.576716,1.3706729333678783e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,65,2011,8.011612715923937,1126381.577288,7.112698642686944e-6
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,65,2010,12.021556886227543,1095520.115172,1.0973378507376949e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,65,2009,15.03357206803939,1050251.434644,1.4314259968742883e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,65,2008,10.024864024864025,985663.426043,1.0170676683327283e-5
"083-085  XVII.Congenital malformations, deformations and chromosomal abnormalities",Females,65,2007,5.009044317154055,958945.969199,5.223489620940865e-6
